text,label,split
"I have watched this movie well over 100-200 times, and I love it each and every time I watched it. Yes, it can be very corny but it is also very funny and enjoyable. The camp shown in the movie is a real camp that I actually attended for 7 years and is portrayed as camp really is, a great place to spend the summer. Everyone who has ever gone to camp, wanted to go to camp, or has sent a child to camp should see this movie because it'll bring back wonderful memories for you and for your kids.",1,train
"Allow me to just get to the bottom line here: I've got 3 kids, ages 5 to 10. I consider a trip to the theater a success when there are no talking animals. I've seen most of the children's videos in our collection at least 72 times. I can tell you when the film gets reversed in The Wizard of Oz, the over-18 sexual joke in El Dorado and the tragic flaw with the ending of Rudolph the Red-Nosed Reindeer. I could probably storyboard Nemo from memory alone. What makes me support the one child of mine (it varies) who suggests this title for the family movie of an evening? In a word: Showerman. Moment of silence... *sigh*",1,train
"Anyone with a young boy in the house who won't watch black & white movies should put this on their television set. When the child walks by, wondering what all the on screen shouting and shooting's about, tell him this is a picture for adults and that he isn't big enough to watch it yet. That'll hold him there for a few minutes; director George Stevens and his team will keep him to the end. I think my father did that to me, anyway, and I'm the better man for it. This classic adventure yarn, set in India during the British occupation, features a trio of Army sergeants who find their tight union facing dissolution as one prepares to marry his sweetheart. Help arrives in the form of a vicious Thuggie revolt that the soldiers find themselves united against. ""Gunga Din"" was one of the great movies to come out of Hollywood's finest year, 1939. Even more than most great movies from that Golden year, it is entertaining in a very immediate and accessible way. The theme music is instant hummable nirvana. While shot in California, the camera work (the only thing in ""Gunga Din"" that got so much as an Oscar nomination) has a windblown grandeur that feels very much like the Raj of a hundred years before. The battle scenes are shot in a very realistic manner, not too violent but very messy as people fall and shoot and run in all corners of each frame in a way that feels real, not staged like some Cecil B. DeMille Biblical slaughter fest. The script doesn't just set up action scenes, it also develops the relationship of the three sergeants with great dollops of humor. The main focus is on Sgt. Cutter, chasing after tall tales of golden treasures. It's a rare actioner for Cary Grant, and his lightness is just right for a film that never takes itself seriously even as it develops taut suspense. Anchoring the trio is Sgt. MacChesney (Victor McLaglen), who dotes over his elephant Annie and tries to protect Cutter from his own hare-brained schemes. He's just as funny in his own way, leaving Sgt. Ballantine (Douglas Fairbanks Jr., displaying some nice Errol Flynnish dash) as the one with the love interest and grounding enough to know he needs to chuck his boyish pals and grow up. If ""Gunga Din"" was a Lifetime movie, it would be about Joan Fontaine's efforts to save her man from his two loser friends and their skull crushing hijinks. But since it's a guys' film, the accent here is on how the threesome must stay together and save Ballantine from a fate worse than death, not only marriage, but as Cutter indignantly exclaims several times, the tea business, too. The political correctness police are hard on this film, not so much for the gender issue but the idea of British soldiers saving poor Indians from the vicious Thuggies. It reeks of colonial apologia. Thankfully, this film was made back when, and the producers thus felt no need to spell out the obvious liberalism at the heart of the film, that these three sergeants, so full of derring-do and false racial pride, have to be saved along with the rest of their army by a humble bhisti that only one of the three had any time for when he sought their approval. After all, for all their swashbuckling glory, the film's true sacrifice involves the title character, played so heart-wrenchingly by Sam Jaffe. Back when this film was made, movie mogul Jack Warner had a saying: You want to send a message, use Western Union. Still, it seems like the messages were flying fast and furious in ""Gunga Din."" I watch the film now and wonder if audiences back then were meant to wonder what Gunga Din was really up to when he led Cutter to the golden temple. Was he really plotting revenge against his British overlords? Would he have been justified in doing so, especially given MacChesney's cold treatment of him? When Col. Weed delivers that eulogy, the poem by Rudyard Kipling on which the film is loosely based, was it with a nod in the direction of imperialism's folly, of lording it over someone who proved ""a better man than I am"" in the end? What did they make of the Guru's great speech, delivered in perfect clipped English: ""You have sworn an oath as soldiers to maybe die for a faith, which is your country, England. Well, I can die for my country and my faith as readily as you...India, farewell."" Of course, the same character also instructs his brutal followers: ""Kill for the love of killing! Kill for the love of Kali! Kill! Kill! Kill!"" Which means we are allowed to hate him and root for the British, and save the questions about what it all means for later. What ""Gunga Din"" means to me, most of all, is the quickest, surest 90-minute thrill ride on video. Cutter never found his golden temple, but there's one for all of us watching ""Gunga Din.""",1,train
"If I hadn't been forced to watch this for work reasons I never would have made it past the first 10 minutes. And even then I admit I fast forwarded through parts. The '63 film version was vastly superior in all regards. Yes, I've read this one is more faithful to the original play, but what a wise thing it was for the writer to change the script in '63! It's overlong, it drags, the songs that are in this version and not in the film version are boring and unimaginative. The version of ""Kids"" in the '63 version was very funny and a true classic of sarcastic parent humor. In this version the Kim is way too old, the Conrad is *absolutely horrible* to behold (when someone ripped his shirt off him I shuttered in disgust...the director of this version has no idea what sexy is.). This Conrad can't dance, can't sing (he can't even stay in tune) and is simply repulsive. If Elvis Presley had really been like that his career would have been over before it began. As for the other actors, well I kept waiting for Alexander's toupee to fall off as he danced and Daly was totally over acting as Momma. See Stapleton's performance in the film version to see the same role properly executed by someone who understands comic timing. This TV version is nothing but a total waste of anyone's time.",0,train
"A flesh-eating octopus, where does that guy Boaz(what the..?) Davidson keep getting inspiration? Anyway,even for the low,low standards of both the giant sea animal who kills people-genre and me,this one is just beyond awful.The octopus is one of the lamest,laziest,weakest monsters I've ever seen.I think he just ended up in the (ahum)East River because Sea World got sick of him.The actors can be seen repeatedly helping the octopus choking them.Bunch of idiots,that way he'll never learn!You guys want all the other giant killer octopuses(that's the correct plural,by the way)to laugh at him?Meanies. Up to stop the octopus are wind,razors that are hard to handle and also special sea agent Nick Hartfield and his partner,who will retire in a week but first has to be eaten by the octopus.Hooray,octopus won the fight!A couple more and he's going to evolve(the scars in my mind stay).Nick of course tries to help him by not doing a damn thing(doesn't he have a gun or something?)but no,that magically doesn't help either. Okay,enter sea cop's love interest Rachel Starbird.Is this based on some comic book or something?Anyway,together they try to stop the octopus by walking in the park.They hope this helps,cos it's the 4th of July in a couple of days,and the octopus might join the party.And you don't know what he's like when he's drunk.Rachel then gets a school bus from out of nowhere to make sure this movie won't end while Nick feeds the octopus some more sea cops. But all's crappy that ends crappy,Nick manages to blow the octopus to bits a couple of times,and a bunch of children who happened to be there cheer and laugh.You know,on tummy-vision,this would probably get an R.In real life,I'd say all ages but I kinda like all ages so my final idea is:Suitable for absolutely nobody.There's no sex,no gore,no nothing.Now forget this movie ever existed.Join the club.",0,test
"I saw this film prior to joining the British Army. I went through my basic training, at first difficult and then as I progressed much easier. My time was spent during the height of the troubles in NI and the cold war. There was times when I questioned myself on what I had gotten myself into, not for long, as the training would always take over and you would always react instinctively. The voice over used to display what the soldiers are thinking is spot on, though I would have added breathing and heart rate as this seems to pound in your ear drums in given situations. Some years later I was in Canada for a family get together. An Aunty of mine who lives in the USA and is a lecturer at the Columbus Uni Ohio had done a paper on the effects of the British Army in NI. She spent some time out there researching. Although an ex pat she was very anti-British. She made a bee line for me and condemned me for being a British soldier. My only answer was see the film 'A long day's dying'. It's the closest a civilian will get to realise why a soldier does what he does. The answer is right at the end.",1,train
"Friz Freleng's 'Speedy Gonzalez' was the second cartoon to feature the title character after Robert McKimson's 'Cat-tails for Two'. In that cartoon, Speedy has been an ugly little creature with a big gold tooth but by his second appearance the famous design had already been adopted. Despite looking significantly more handsome, Speedy never developed into much of a character. A big hat, tremendous speed and a bad Mexican accent do not a classic character make and that's pretty much all Speedy ever had going for him. Nevertheless, the cocky little mouse proved enormously popular and went on to star in many shorts including some truly abysmal films from the studio's latter days. While these early Speedy shorts are better than those later atrocities in which he was frequently (rather oddly) paired up with Daffy Duck, they still leave much to be desired, relying on predictable gags usually based around a similar chase formula. In this self-titled episode, Speedy is recruited by some other mice to steal cheese for them from the local factory which happens to be guarded by Sylvester the cat. Although he brings the extra weight of a star turn to the cartoon, Sylvester's role here could just as easily been filled by any other generic cartoon cat. His personality is sapped by his being forced into the predictable. undemanding role of pursuer. This was always a problem in the Tweety cartoons too but Speedy makes an even duller adversary thanks to his detestable cockiness and the blatant impossibility of his capture. Poor old Sylvester would be forced to appear alongside Speedy for many years to come. Despite it following a pretty basic formula and featuring minimal laughs, 'Speedy Gonzalez' won an Oscar and a thoroughly undeserving star was born.",0,train
"Tony Arzenta, a Sicilian hit-man or professional killer, decides to leave the business, and his former employers do not agree.In terms of content, this highly enjoyable action movie doesn't have one; in terms of sheer amusement, it is funit is very melodramatic, violent, quite brutal, the car chases are notable. ""Arzenta"" is an unpretentious ,yet very likable filmmuch better than the current Hollywoodian trash that gets the same label. It comes from Delon's rather short flirting with the Italian B cinema of the '70s. It carefully uses Delon's tough guy persona, belonging to the gallery of bad-ass thugs that he made in his youth. I enjoyed very much the fact that Delon made this film, that he had a role in a good Eurocrime flick. The score is very fine, with a good introductory songmaking felt that gusto that the Italians had for the film considered as a synthetic work,where the musical art has an important part. In Tony Arzenta/ Big Guns/ No Way Out the very appealing Erika Blanc (31 years in '73) appears as an unnamed hooker.Meanwhile, Arzenta's girlfriend, Sandra,is played by Carla Gravina (a starlet that practically left the movies after '75). ""Arzenta"" is interestingly filmedan ambitious visual conception, some Expressionistic peculiar angles. The movie was directed by the prolific Duccio Tessari,the one who made also Zorro (the Delon comedy).Needless to mention that these two films,Tony Arzenta (1973) and Zorro ,are very unlike.The first one is a bloody melodramatic violent action movie--the second is a lighthearted comedy,more kindred to a spoof,though remarkably coherent and skilfully made.Duccio Tessari directed films like Kiss Kiss... Bang Bang (1966),Sons of Satan ,The Bloodstained Butterfly ,¡Viva La Muerte... Tua! ,Tough Guys (1974),Safari Express (1976) ,etc..",1,train
"I really wanted to be able to give this film a 10. I've long thought it was my favorite of the four modern live-action Batman films to date (and maybe it still will be--I have yet to watch the Schumacher films again). I'm also starting to become concerned about whether I'm somehow subconsciously being contrarian. You see, I always liked the Schumacher films. As far as I can remember, they were either 9s or 10s to me. But the conventional wisdom is that the two Tim Burton directed films are far superior. I had serious problems with the first Burton Batman this time around--I ended up giving it a 7--and apologize as I might, I just couldn't help feel that Batman Returns just has too many small direction, plot and script problems scattered throughout to justify a 10. But Burton _almost_ trumps the problems with sheer force of style, and even though there are a lot of small flaws, Batman Returns is still a great film, especially if you're a Burton fan, as Batman Returns has just as much in common with The Nightmare Before Christmas (1993) and Edward Scissorhands (1990) as it does with anything else in the Batman universe. The film begins strongly, with the Cobblepots having a baby. We see their dismay--people walk out of the birthing room with horror on their faces, ready to vomit. Later, they have the baby in a small cage. Finally they take it out for an evening stroll and dump it in the Gotham City River. The baby ends up becoming Batman villain The Penguin (Danny DeVito). Meanwhile, Max Shreck (Christopher Walken) is the film's ""evil capitalist"", comparable to Grissom (Jack Palance) in Batman. He is planning on duping Gotham City in various ways, and we see him emotionally abusing his secretary, the timid Selina Kyle (Michelle Pfeiffer). When Kyle discovers one of the nefarious plots, Grissom tries to get rid of her, but she is rescued by cats, becoming Catwoman. While all of this is going on, The Penguin, who has long been only rumored to exist and who is thought to be dangerous, begins a scheme to be presented to the public as a good guy, despite having less than benevolent, ulterior motives. Before re-watching Burton's Batman films this time, I didn't remember just how little the films are about Batman (Michael Keaton). It's almost as if Burton didn't feel the character was interesting enough to focus on. The focus here is much more on the villains, especially The Penguin. Batman doesn't appear very often, especially in the beginning of the film, and surprisingly often, we're watching him watching The Penguin. Although some viewers necessarily count the above as a flaw, I can't say that I do, even if I'd like to know more about Batman and follow his story more. The villains' stories are interesting, too, and as an ""origin story"" for two major Batman villains, Batman Returns is already more than complex in terms of plot. However, there are some character problems that I do count as a flaw. The Penguin has a cadre of circus performers who do his bidding, but even though they're frequently on screen, we never get to learn anything about them. Burton has a core of characters as intriguing as those in Tod Browning's Freaks (1932) available, with actors as interesting as Vincent Schiavelli, but he just doesn't have the space to use them. For that matter, he hardly has space to explore Catwoman. The film plays as if Catwoman may have been as developed and featured in as many scenes as The Penguin, but that cut of the film would have been 4 hours long. So the bulk of the Catwoman scenes had to be excised. Of course, all of this barely leaves any room for Batman. Burton has Batman turn very dark in the public's eye in this film, and unusually, he never bothers to resolve this. As far as we know, at the end, Gothamites still think that Batman is a murdering lunatic. That's an interesting development, but unfortunately it ended up being dropped between this film and the next. As for the script, although there are minor problems including some non-sequiturs and bizarre decisions (in terms of logic) made by characters, it's clear that Burton and writers Sam Hamm and Daniel Waters are not exactly trying to tell a traditional story. A lot of the dialogue is pun-oriented, but often this is fairly subtle and/or complex (of course, sometimes it is very blatant or transparent, too). It helps to look at Batman Returns as a more ""poetic"" film, as I believe was the intention. This also carries over into more general plot and directorial decisions--plenty of odd character actions, including from minor characters, are done in service of a general mood or style, and that style works very well. ""Dark"" is the easiest way to sum up Batman Returns in a word, and whether that's a positive or negative depends on your disposition. Anyone who knows me knows that I love dark. So for me, Burton's style largely transcends the flaws in the plot and the script. In many ways, Batman Returns is like an insane, campy horror film, with beautifully eerie production design. Like Batman, Burton is still making many references to other films, but instead of Vertigo (1958) and Star Wars (1977) (well, there's still a slight Star Wars reference), he invokes films like Nosferatu (1922) (including that ""Max Schreck"" was the name of the actor who played the Dracula-like character there), Motel Hell (1980), the aforementioned Freaks, Willy Wonka and the Chocolate Factory (1971) (which has a surreal, dark edge to it) and zombie films--made most explicit in The Penguin's final scene. In terms of visuals and general atmosphere--and that includes the general ""feel"" of the story, the characters and so on--this couldn't be a stronger 10.",1,test
"I've read innumerable reviews talking about the superiority of the mini-series. I certainly can't agree on such a blanket statement. If you analyze all of the aspects of a video/film production, there are numerable areas where the film is arguably vastly superior. Certainly, many of the comments are valid with regard to particular areas of the mini-series. Specifically regarding more threads (customs officers) and more developed threads (such as the Pakistani farmer and family). That said, I found Catherine Zeta-Jones' character much more compelling as the desperate women, from poverty to riches who ""won't go back."" That's a much more likable character than this cold women who didn't seem to have as much reason for her quick turn to evil. (And yes, I understand...her children. She was desperate; I just didn't see her as being as desperate.) Further, while I appreciated some of the more fleshed out story threads in the mini-series, Benicio del Toro's character was very compelling. An anchor for the film. That thread was changed (as an alternative to the Pakistani family) in nothing but good ways. A fantastic adaptation. (Of course, I'm skeptical that someone so pure can exist within such a system, but I don't know enough about the politics of the nation to argue). After watching the first episode of the mini-series, I actually rewatched the film. Why? I kept reading about the fantastic acting. I found the performances in the first episode of the mini-series to be borderline laughable. Certainly, this improved as the mini-series progressed. Now having just finished both versions in a few days, I can't agree that the performances in the mini-series reached the same level as, say, Benicio del Toro, who was brilliant in the film, though Ormand, Paterson, Shah, and Lindsay Duncan were very good. I also feel the police in the film far outclassed the mini-series. I was not impressed with the Germans throughout. Finally, the dialogue, as delivered in the film, is much more nuanced. Especially in the scenes which are almost verbatim. ""Careful, you're beginning to sound like your husband."" as opposed to ""HAHAHAHA! You sound like Karl."" Again, I found some of the acting in the mini- series very unconvincing. This was a prime example. Other superior aspects of the film, in my opinion: score, cinematography, editing. Should I complain that the film wasn't longer? No. I think it was a fantastic adaptation given the format. The changes made stood on their own. I mean, would you sit in a theater for 5/ 7/10 hours. Of course not. Mini-series: 8 out of 10 Film: 9 out of 10",1,test
"The title tells it all -- Ed Gein, the butcher of Plainfield. It's not a zappy action-filled slasher movie made for teens high on energy drinks. That would fit it into a well-established genre, the kind that some people find entertaining, something along the lines of ""Halloween"" or ""The Texas Chain Saw Massacre"". This is dark, slow, filled with chopped-up corpses, and quietly evil. There are few shock cuts, no monster's point-of-view shots, no loud electronic score. I don't know who it's aimed at -- ghouls, maybe. Beneath the credits we already see still photos of skulls, carcasses hung up, skins draped across the backs of chairs, that sort of thing. And they're sufficiently revolting that I couldn't help thinking this movie had better be pretty good to make up for this Grand Guignol opening. Alas, it's not. The acting is uniformly terrible, as in a high school play. The script does its best to sink below vulgarity. Ed Gein, who killed only two middle-aged women and maybe his brother, chases a screaming, bloody young woman through the Woodland of Weir, and she's wearing only a modern bra and bikini, rather than period underwear. Gein also decapitates a night watchman, which he never did in any historical sense. The direction? You could do a better job. In the first few minutes, law officers discover an abandoned car with blood spattered all over the windshield. There is no body. The handsome young deputy sheriff turns to his boss and suggests they search for the victim, who may still be in the vicinity and living. The sheriff, lacking any motivation, shouts at him, ""Now you just FORGET that! I don't want you going off HALF COCKED on anything!"" It should be no more than a business-like exchange of views. Why does the director have the sheriff so angry? Characters of diverse sorts listen to radio programs or records that play old jazzy pop songs -- Louis Armstrong's ""Ain't Misbehaving,"" for instance. This is -- what -- rural WISCONSIN in the 1950s? And the characters insist on music that would appeal to customers of the Cotton Club in Harlem in the 30s, or New York intellectuals like Woody Allen. Nope. The radio would be playing Kitty Kallen's ""Wheel of Fortune"" or Theresa Brewer or, equally likely, Lefty Frizell. Not that the dysfunction between the music and the events adds anything to our understanding of what's going on beneath the images. Someone involved in the production just liked old jazzy pop songs, that's all. Of course there's only so much you can do with a low budget, but it can be light years ahead of this butchery. See ""Ed Gein,"" with Steven Railsback for an example of a much more sophisticated way of dealing with this lunatic and his penchant for dead bodies, and on a budget that couldn't have exceeded this one by much. These comments are all based on the first twenty minutes of the movie. That's about as far as I could get. If anyone finds this tale to be well-executed and fascinating in any way, he should try to find some insight into his tastes. It's beneath mine -- and I consider myself pretty warped.",0,test
Plato's run is an entertaining b movie with Gary Busey.it is a fairly unknown film so one i saw it at a car boot i thought this looks entertaining i was right to.Gary Busey plays Plato smith a tough mercenary who is framed for the assassination of a powerful Cuban crime lord now on the run Plato must survive long enough to prove his innocence with the help of his friends played by Steve Bauer (scarface) and action star Jeff Speaksman (the expert). what i liked about Plato's run was the way the film never got boring the plot may have been done before but it was still good the acting was fun to watch and the action was quite fun as well especially the climax Gary Busey makes a good hero ironic since he normally plays the bad guy and Steve Bauer is good as Plato's sidekick even Jeff Speaksman makes a good performance and he cant even act well to finish it of Plato's run is an enjoyable effort from nu image films and i give it 7 out of 10,1,train
"Given the people involved, it is hard to see why this movie should be so messed up and dull. The writer, David Ward, wrote the amazing caper film ""The Sting"" two years later, Jane Fonda had just won an Academy Award for Klute, and Donald Sutherland had just done excellent work in films like ""Klute,"" ""Start the Revolution Without Me,"" and ""Kelly's Heroes."" Plotwise, the movie is a caper tale, with a small gang of bumbling misfits planning a big heist. At the same time the movie wants to be hip satire, a series of comedy sketches of the type that the NBC television show ""Saturday Night"" would do so well two years later. The bad result is that the plot makes the comedy bits seem awkward and forced and the disconnected comedy bits destroy any kind of suspense that the heist might have. It is quite literally a movie that keeps smashing into itself, just as the cars in the cars in the demolition scenes run into each other. The only real interest for me was watching Jane Fonda. Her ""Iris Caine"" is supposed to be a light hearted version of her dramatic Bree Daniels prostitute character in ""Klute"" Yet, one doesn't believe her for a moment. It is always Jane Fonda pretending to be a prostitute that we are watching. It is as terrible a performance as her performance in ""Klute"" was terrific. It would be a good lesson for acting teachers to run the two films together to show how the same actress in the same type of role can be great or pathetic. It suggests that actors are only as good as their writers and directors.",0,train
"I have seen a lot of bad films. Most of the time I can enjoy a crappy horror film for what it is. But this really takes badness to new extremes. It is bland, the plot for what it is never really goes anywhere and takes its time over it. There are no shocks, no horror, no suspense, just a load of guys rubbing themselves for an hour and a half and then a quick finish. A blight on the crappy horror genre, avoid at all costs.",0,train
"Given the title and outlandish box art, I was ready for just about anything. Perhaps my expectation were forced just a bit to high, because I was left a little dry. A film crew working on a soft-core sex movie end up at a strange house when they get lost in the fog and decide the best way to spend the evening is to have sex. Where hasn't this set up been used before? The difference here is the uber-perverse nature of the sex. Not allowed to show all the goods (groin shots were illegal in Japan for a long time, what is shown is fogged out) the movie tries as hard as it can to show the viewer just how unnatural sex can be. Amidst all the kinky goings on, a mud monster (whose origin I can't fathom) shows up and begins murdering the men and raping the women...then murdering them too. Some of the sights are a bit much, most notably a woman having her intestines pulled out through her vagina or another woman spitting out a mouthful of...stuff, but otherwise the gore is pretty standard fare. Ultimately the film is pulled down by it's own designs; it's too over-sexed to be a strait horror picture and too gruesome to work as a sex flick. The mediums can work, but there need to be a balance. 4/10",0,train
"Having not seen the previous two in the trilogy of Bourne movies, I was a little reluctant to watch The Bourne Ultimatum. However it was a very thrilling experience and I didn't have the problem of not understanding what was happening due to not seeing the first two films. Each part of the story was easy to understand and I fell in love with The Bourne Ultimatum before it had reached the interval! I don't think I have ever watched such an exquisitely made, and gripping film, especially an action film. Since I usually shy away from action and thriller type movies, this was such great news to me. Ultimatum is one of the most enthralling films, it grabs your attention from the first second till the last minute before the credits roll. Matt Damon was simply fantastic as his role as Jason Bourne. I've heard a lot about his great performances in the Bourne 1+2, and now, this fabulous actor has one more to add to his list. I look forward to seeing more of his movies in the future. The stunts were handled with style - each one was done brilliantly and I was just shocked by the impressiveness of this movie. Well done.",1,train
"It's hard to know what was going through Per Kristensen and Morten Lindberg's heads when they wrote ""Gayniggers from Outer Space"" - the movie is billed as a comedy, yet there are no real jokes beside the crude character names (Capt. B. Dick, Sgt. Shaved Balls). The rest of the movie is a (presumably) unintentionally funny affair with ridiculously unsynchronised voice-overs (with the 'actors' basically reading their lines with no hint of feeling), 'futuristic' computer displays filled with spelling mistakes, and a plot that makes almost no sense. Even though 65% of viewers have given this movie a perfect 10 out of 10, this is the complete opposite of what a good film is. It may be ENTERTAINING to watch with some friends, but this film only deserves about a '2' out of ten...slightly higher than the lower possible rating only because of the sheer fact that the writers somehow managed to get some black guys to star in this movie.",0,train
"I sat down to watch this film with much trepidation and little hope. I didn't think it would be possible for this film to live up to its subject matter. But it absolutely did, and then some. First, I must say that Jared Harris did an extraordinary job as John Lennon. At times it seemed that Harris was channeling Lennon. The resemblance was often uncanny, and he clearly studied Lennon's mannerisms and vocal inflections. Aiden Quinn was quite good as McCartney, also bearing a striking resemblance to Macca, although he did occasionally trip over his Scouse accent. This work of fiction was well-written and well-directed. It was pure fantasy, of course, but sometimes I felt like a voyeur peeking through a keyhole at this reunion. The rooftop scene was especially moving, as McCartney told Lennon what he had never heard as a child--that he was worthy and important, and it could never be his fault that he was abandoned by his parents. I also enjoyed the scene in the park where the pair of them danced with absolute abandon to the reggae band! My one complaint would be this: I am not so sure that John was as caustic as he was portrayed in the film at this stage in his life. He had settled in to his domestic situation quite nicely, and he was actually known to be quite friendly when approached by fans. Only a few years later, he was very friendly when he was first approached by his assassin for an autograph on the day he was murdered. Mostly this film served to stir up those feelings again about what might have been had John lived a bit longer. I am quite sure the Beatles would have come back together at some stage. And I am quite certain that Lennon and McCartney would still be friends today. Well done, VH1. I will watch it again and again.",1,train
"Vincenzo Buonavolunta, a man that has spent years working at a steel mill, as a maintenance man, that the Italian owners are selling to the Chinese, comes at the end of the meeting where the purchase is being arranged because he wants to tell the new buyers of a flaw he has discovered and he thinks he has the solution. He doesn't exactly endear himself to the Italian old management, or to the new Chinese owners. He even fights with the translator about the exact term he wants to use in expressing his concern. The next thing we see is Vincenzo arriving in China trying to contact the new owners. To his amazement, there is someone new in charge, as Mr. Chong, the man he tried to warn in Italy, has been fired. His next quest is getting to the woman that was the translator, Liu Hua. He finds her working in a library, but she tells him, in no uncertain terms, she blames him for being fired from her position. Liu, who sees the desperation of Vincenzo, agrees to accompany him to find his steel mill plant. Thus Vincenzo and Liu begin a voyage through some of the bleak countryside that involves traveling by train, steamship, bus and truck, to remote parts of the giant country. Finding the correct factory proves to be elusive, at best, but Vincenzo discovers a life that is completely alien to him, as well as finding a kind soul who doesn't hesitate to help the Italian man, in spite of her initial distaste for him. Gianni Amelio's film is a sort of travelogue. He takes the viewer into unknown territory. Some comments compare Vincenzo to Marco Polo, the great Italian traveler, although the similarities are not quite tangible. The film keeps our attention in the early stages of the trip, but it starts getting somewhat less enjoyable as Vincenzo gets stranded after separating from Liu. Mr. Amelio is an interesting director, as he clearly demonstrates with this film for which he worked on the adaptation of Ermano Rea's novel, which we haven't read. Sergio Castellitto is the sole reason for watching the film. This versatile actor brings a lot to the movie, which, in a way, is a tour de force for him, as he is seen in almost every frame of the picture. The combination of Amelio and Castellitto proves to be a winning combination. Ling Tai, who is making her debut as Liu Hua, has some lovely moments and shows good chemistry with her co-star. Luca Bigazzi photographed the Chinese landscape in all its bleakness. We see a China that is not picture post card pretty. Mr. Bigazzi captures all the greyness, so typical of the areas where the film is set. Franco Piersanti's musical score serves the film well.",1,test
"When I first read Hamlet, I couldn't help but think of the ending of OUTRAGEOUS FORTUNE, where Bette Midler puts down the play because of how indecisive he is, and says, ""Give me Romeo any day."" Five acts of a man trying to decide whether or not to kill his uncle or not? Seemed like overkill to me. But upon further reading, I grew to really appreciate the play. I've seen the Olivier and Gibson movie versions(and part of the Nicol Williamson version), and all of them take their model from Olivier; the melancholy Dane. Olivier at least did it without being self-indulgent about it, but Gibson and, from what I saw, Williamson, looked like they went to the ""Look, Ma, I'm acting! I'm acting!"" school. Now here comes Kenneth Branagh's version, which is breathtaking from start to finish. It finished #2 on my top ten of 1996(behind THE ENGLISH PATIENT, and ahead of LONE STAR, JERRY MAGUIRE, FARGO, SECRETS & LIES, EVERYONE SAYS I LOVE YOU, FLIRTING WITH DISASTER, BIG NIGHT, and LOOKING FOR RICHARD), and it's the best Hamlet, and maybe the best Shakespeare, put to film. Obviously, Branagh's talents as a filmmaker, for making the full-length version, in 70mm print, and not losing our interest for four hours, is great, but what seems to get overlooked in discussions about this film is his performance in the title role. This was my favorite performance of the year by far. Branagh avoids the melodrama which actors seem to get trapped in by playing Hamlet as a normal, regular human being, and makes us understand his actions and feelings each step of the way. And unlike Olivier, who depended mostly on his voice, Branagh uses his entire body to demonstrate the range of emotions that Hamlet goes through, but since he plays him as normal, none of it seems like scenery-chewing. The rest of the cast is top-notch as well. I didn't even mind Jack Lemmon, though I agree he was the weakest member of the cast. The most surprising turn came from Charlton Heston; I've always found him stiff as a board, but he's quite commanding as the Player King. The other big surprise was Billy Crystal; I thought I'd find him all wrong as the 1st Gravedigger, but he was his usual funny self while being in character. All in all, a glorious film!",1,train
"The original title means ""The Birth of the Octopuses"". I must confess that I do not quite understand this title. The English title is ""Water Lilies"". But after having written this, I read the comment by another user: ""The title in French is also suggestive: ""prieuve"", or octopus, suggest an individual having to juggle many pressures simultaneously."" Thanks for your explanation. The basic theme is the first sexual emotions of girls, when it is not clear if they are directed toward the same or the other sex. It is no different for boys. I think that both Floriane and Marie will eventually have heterosexual feelings without any admixtures. Much of the movie is water ballet. Sometimes the girls will have their heads downwards, and nothing above the water except their feet and lowers legs, with which they will wave and kick in the air. To people like me who had never seen such things before, it was fascinating. - Floriane is the leader of one team of ""water lilies"". Marie tells her that she would like to see when Floriane is training. This seems to be their first contact that is not just ordinary. Soon they will walk together. Floriane takes Marie to a garage where a boy is waiting for her, and then goes away with him for an hour, while Marie is waiting for her to return. I took for granted that the couple slept with each other. But we will later learn from the movie that they do less than that. I can supply some information which few users will find elsewhere. There is a scene in which Marie secretly steals Floriane's garbage bag. In it she finds an apple, mostly eaten. And Marie proceeds to eat the rest.  There is a parallel scene in another movie, ""Kazetachi no gogo"" (Afternoon Breezes) by Hitoshi Yazaki (Japan, 1980). This is about adult young females, and a clearly Lesbian woman is vainly in love with a heterosexual woman. She also steals a garbage bag of the beloved, and also finds a more or less eaten apple and eats the rest. Later Floriane tells Marie that she would like to have her first orgasm from her. Marie says she cannot do this. But still later Marie says that she is indeed willing to do it. And she masturbates on Floriane. There is no nudity in this scene. Probably only a female director could have made such a fine psychological show or study of  I would like to quote Baudelaire, ""Les amours enfantines"". Floriane is played by Adèle Haenel, who made the excellent performance as the autistic girl in ""The Little Devils"" by Christophe Ruggia (2002)  a very underrated movie.",1,train
I honestly don't understand how tripe like this gets made. The worst junior-high talent show skit you've ever seen is more entertaining than this film. Will Ferrell's wrestling fetish provides the only (briefly) humorous moments. Utterly horrible.,0,train
"Sly's best out and out action film. It is a superbly enjoyable movie with some interesting characters, solid performances and Renny Harlins direction is stylishly assured. Stallone is rarely this interesting in his action films and he certainly looks the part in terms of the action scenes. This was one of the best action films of the year and one of the most thrilling and enjoyable of the 90's, a definite genre classic. As a Stallone fan this is one I look back on with fond memories. Plenty of superb action and Sly in prime action man form. Action lovers appreciate this film because it has all the hallmarks that make a good aciton film. The film looks great and there is great support from Janine Turner, Michael Rooker and John Lithgow. ****",1,train
